id,persona_id,horario_id,instructor_id,fecha,created_at,updated_at,olvidar,motivo_ausencia,confirmed,done,school_id
1658322,1738978,50012,dwayne.macgowan,2011-04-11,2011-04-05 22:17:35 UTC,2011-04-18 20:32:03 UTC,false,,true,true,1
1658387,1739286,50010,dwayne.macgowan,2011-04-14,2011-04-08 22:11:32 UTC,2011-05-05 19:46:51 UTC,true,?,true,false,1
1658485,1739628,50002,gabriel .abraham,2011-04-14,2011-04-13 18:13:32 UTC,2011-05-05 19:46:57 UTC,true,?,true,false,1
1658507,1739706,50003,gabriel .abraham,2011-04-19,2011-04-14 15:38:47 UTC,2011-04-25 17:26:08 UTC,true,no pudo.,false,false,1
1658627,1740029,50003,dwayne.macgowan,2011-05-03,2011-04-25 15:33:45 UTC,2011-05-05 19:47:05 UTC,true,?,true,false,1
1658636,1737109,50011,dwayne.macgowan,2011-04-27,2011-04-25 19:33:53 UTC,2011-05-05 19:47:12 UTC,true,?,true,false,1
1658676,1740789,0,dwayne.macgowan,2011-04-27,2011-04-26 22:38:41 UTC,2011-05-02 20:33:13 UTC,true,tiempo,false,false,1
1658752,1740789,50012,dwayne.macgowan,2011-05-05,2011-05-02 20:31:35 UTC,2011-05-18 14:27:33 UTC,true,tiempo,false,false,1
1658753,1758252,50013,gabriel .abraham,2011-05-13,2011-05-02 20:39:11 UTC,2011-05-31 19:49:23 UTC,true,?,false,false,1
1658754,1740884,50010,leda.bianucci,2011-05-05,2011-05-02 21:45:55 UTC,2011-05-05 19:47:20 UTC,true,?,true,false,1
1658783,1758649,50012,dwayne.macgowan,2011-05-09,2011-05-03 21:39:04 UTC,2011-05-31 19:49:11 UTC,true,?,false,false,1
1658785,1758264,50012,dwayne.macgowan,2011-05-12,2011-05-03 22:43:11 UTC,2011-05-12 15:56:47 UTC,true,tiempo,false,false,1
1658936,1758264,50012,dwayne.macgowan,2011-05-19,2011-05-12 15:56:36 UTC,2011-05-20 01:21:26 UTC,false,,true,true,1
1658996,1762621,50012,dwayne.macgowan,2011-05-19,2011-05-17 21:15:07 UTC,2011-05-23 19:29:38 UTC,false,,true,true,1
1658997,1762620,50012,dwayne.macgowan,2011-05-19,2011-05-17 21:20:52 UTC,2011-05-23 19:29:40 UTC,false,,true,true,1
1659017,1762707,50011,leda.bianucci,2011-05-18,2011-05-19 00:20:00 UTC,2011-05-19 00:20:00 UTC,false,,true,true,1
1659096,1763082,50002,dwayne.macgowan,2011-05-31,2011-05-26 20:33:03 UTC,2011-05-31 13:54:08 UTC,false,,false,true,1
1659106,1758278,50011,dwayne.macgowan,2011-05-27,2011-05-27 22:27:15 UTC,2011-05-27 22:27:15 UTC,false,,true,true,1
1659109,1763131,50011,dwayne.macgowan,2011-06-01,2011-05-28 16:52:30 UTC,2011-06-02 14:42:53 UTC,false,,true,true,1
1659120,1763232,50011,gabriel .abraham,2011-06-01,2011-05-30 19:52:24 UTC,2011-06-02 00:26:35 UTC,false,,true,true,1
1659148,1763371,50002,leda.bianucci,2011-06-02,2011-06-01 21:01:21 UTC,2011-06-02 15:36:48 UTC,false,,true,true,1
1659188,1758270,50002,gabriel .abraham,2011-06-09,2011-06-06 20:24:15 UTC,2011-06-09 13:42:40 UTC,false,,true,true,1
1659203,50293,50012,leda.bianucci,2011-06-09,2011-06-07 16:59:08 UTC,2011-06-10 23:07:20 UTC,false,,true,true,1
1659209,1763679,50011,lucia.lopez,2011-06-08,2011-06-07 19:35:44 UTC,2011-06-14 18:41:06 UTC,true,?,true,false,1
1659260,1740789,50010,lucia.gagliardini,2011-06-16,2011-06-13 17:05:14 UTC,2011-06-17 17:22:30 UTC,false,,true,true,1
1659308,1763933,50011,lucia.gagliardini,2011-06-22,2011-06-15 21:08:44 UTC,2011-06-24 19:32:52 UTC,true,?,false,false,1
1659314,1764219,50011,gabriel .abraham,2011-06-17,2011-06-16 15:38:00 UTC,2011-06-21 19:41:09 UTC,false,,true,true,1
1659392,1766673,0,dwayne.macgowan,2011-07-11,2011-06-23 20:28:44 UTC,2011-07-11 18:26:44 UTC,true,se fue a otra sede,false,false,1
1659403,1766772,50002,dwayne.macgowan,2011-06-28,2011-06-24 22:07:44 UTC,2011-07-11 18:36:16 UTC,true,?,true,false,1
1659421,1737109,50009,dwayne.macgowan,2011-07-01,2011-06-27 20:12:17 UTC,2011-07-01 23:05:19 UTC,false,,false,true,1
1659436,1763933,50011,lucia.gagliardini,2011-07-06,2011-06-28 19:49:37 UTC,2011-07-13 20:36:28 UTC,true,va a otra sede,false,false,1
1659437,1766932,50011,lucia.lopez,2011-06-29,2011-06-28 20:40:51 UTC,2011-07-08 00:26:26 UTC,true,"",true,false,1
1659439,1680136,50011,dwayne.macgowan,2011-06-29,2011-06-28 22:54:14 UTC,2011-06-29 22:55:27 UTC,false,,true,true,1
1659440,1766939,50011,dwayne.macgowan,2011-06-29,2011-06-28 22:59:55 UTC,2011-06-29 22:55:25 UTC,false,,true,true,1
1659471,1767072,50006,lucia.lopez,2011-07-01,2011-06-30 19:54:46 UTC,2011-07-01 19:33:49 UTC,true,"plata, voy a llamar para ofrcer algo",true,false,1
1659473,1766785,50003,leda.bianucci,2011-07-02,2011-06-30 21:50:06 UTC,2011-07-08 00:26:34 UTC,false,,true,true,1
1659492,1767153,50003,leda.bianucci,2011-07-02,2011-07-02 16:35:09 UTC,2011-07-02 16:35:09 UTC,false,,true,true,1
1659513,1767155,50014,leda.bianucci,2011-07-02,2011-07-04 19:48:25 UTC,2011-07-04 19:48:25 UTC,false,,true,true,1
1659539,1738172,50001,daniela.massa,2011-07-13,2011-07-05 20:17:55 UTC,2011-07-13 20:36:33 UTC,false,,true,true,1
1659570,1767373,50011,dwayne.macgowan,2011-07-08,2011-07-07 22:22:58 UTC,2011-07-11 18:35:05 UTC,true,?,false,false,1
1659637,50757,50002,gabriel .abraham,2011-07-14,2011-07-13 14:02:12 UTC,2011-08-09 19:57:23 UTC,true,?,false,false,1
1659649,1766932,50011,lucia.lopez,2011-09-14,2011-07-14 00:00:29 UTC,2011-09-15 20:57:13 UTC,true,remarco un monton de veces y es televisita,false,false,1
1659653,1768115,50002,alex.falke,2011-07-19,2011-07-14 14:30:37 UTC,2011-07-19 20:38:53 UTC,true,valores,false,false,1
1659732,1768587,50011,dwayne.macgowan,2011-07-29,2011-07-20 22:14:30 UTC,2011-08-01 19:30:11 UTC,false,,true,true,1
1659817,1769160,1651872,lucia.lopez,2011-08-01,2011-07-26 19:56:01 UTC,2011-08-02 17:43:45 UTC,true,',true,false,1
1659828,1769188,50011,dwayne.macgowan,2011-07-27,2011-07-26 22:28:01 UTC,2011-07-29 22:50:03 UTC,true,"",false,false,1
1659864,1769344,0,lucia.lopez,2011-07-29,2011-07-28 20:03:17 UTC,2011-07-29 22:49:17 UTC,true,?,true,false,1
1659866,1769343,0,lucia.lopez,2011-07-29,2011-07-28 20:03:41 UTC,2011-07-29 22:49:25 UTC,true,?,true,false,1
1659943,1769677,50007,dwayne.macgowan,2011-08-04,2011-08-02 22:34:55 UTC,2011-08-04 22:20:31 UTC,false,,true,true,1
1659950,1769697,50002,daniela.massa,2011-08-09,2011-08-03 13:17:04 UTC,2011-08-09 21:01:39 UTC,false,,true,true,1
1659996,1770817,0,lucia.gagliardini,2011-08-08,2011-08-04 19:48:56 UTC,2011-08-09 19:57:14 UTC,false,,true,true,1
1660085,1772182,50006,leda.bianucci,2011-08-19,2011-08-10 20:47:47 UTC,2011-08-19 20:31:09 UTC,true,? no llamar,true,false,1
1660117,1772281,50006,lucia.lopez,2011-08-12,2011-08-11 22:01:57 UTC,2011-08-18 21:53:03 UTC,true,?,true,false,1
1660204,1763066,50001,lucia.lopez,2011-08-31,2011-08-17 23:02:05 UTC,2011-08-30 22:58:12 UTC,true,trabajo,false,false,1
1660217,1776929,50011,lucia.lopez,2011-08-19,2011-08-18 23:10:00 UTC,2011-08-20 13:33:00 UTC,false,,true,true,1
1660220,1776896,50003,lucia.gagliardini,2011-08-25,2011-08-19 17:40:28 UTC,2011-08-31 20:47:16 UTC,true,?,true,false,1
1660221,1772281,50006,lucia.lopez,2011-08-19,2011-08-19 17:58:00 UTC,2011-08-19 17:58:00 UTC,false,,true,true,1
1660222,1776945,50010,daniela.massa,2011-08-25,2011-08-19 20:30:44 UTC,2011-08-25 22:02:13 UTC,false,,true,true,1
1660283,1777174,50014,lucia.lopez,2011-08-27,2011-08-23 19:37:12 UTC,2011-08-28 01:39:27 UTC,false,,true,true,1
1660307,1768467,50006,lucia.lopez,2011-08-24,2011-08-24 20:47:01 UTC,2011-08-24 20:47:01 UTC,false,,true,true,1
1660340,51176,50002,gabriel .abraham,2011-08-30,2011-08-26 13:22:12 UTC,2011-08-31 20:47:02 UTC,true,?,true,false,1
1660385,1777648,50011,dwayne.macgowan,2011-08-31,2011-08-29 21:21:28 UTC,2011-09-01 00:19:19 UTC,false,,true,true,1
1660398,1777671,50001,lucia.gagliardini,2011-08-31,2011-08-30 15:52:31 UTC,2011-08-31 20:14:04 UTC,false,,true,true,1
1660417,1777619,50003,daniela.massa,2011-09-01,2011-08-30 23:16:08 UTC,2011-09-01 19:42:09 UTC,true,?,false,false,1
1660440,1777511,50009,leda.bianucci,2011-09-02,2011-08-31 21:26:17 UTC,2011-09-05 18:31:45 UTC,false,,true,true,1
1660442,1777905,0,leda.bianucci,2011-09-05,2011-08-31 22:00:10 UTC,2011-09-05 19:10:29 UTC,true,trabajo,false,false,1
1660452,51220,50001,daniela.massa,2011-09-07,2011-09-01 15:31:42 UTC,2011-09-07 12:37:23 UTC,false,,false,true,1
1660453,1777937,50014,daniela.massa,2011-09-03,2011-09-01 16:17:51 UTC,2011-09-03 15:08:50 UTC,true,viaje,false,false,1
1660459,1777594,50006,lucia.lopez,2011-09-02,2011-09-01 19:42:56 UTC,2011-09-13 23:52:59 UTC,true,fp,true,false,1
1660522,1778250,50009,lucia.lopez,2011-09-09,2011-09-06 20:23:42 UTC,2011-09-13 23:32:51 UTC,true,"no vino, dio datos falsos",false,false,1
1660524,1778264,50011,leda.bianucci,2011-09-09,2011-09-06 22:10:49 UTC,2011-09-09 20:42:18 UTC,true,"plata, llamamos",false,false,1
1660530,1778306,50013,lucia.gagliardini,2011-09-09,2011-09-07 18:16:44 UTC,2011-09-09 12:59:40 UTC,false,,true,true,1
1660537,1778097,50003,lucia.gagliardini,2011-09-06,2011-09-07 23:16:34 UTC,2011-09-12 18:19:40 UTC,true,"",true,false,1
1660551,1778190,50002,daniela.massa,2011-09-13,2011-09-08 16:07:50 UTC,2011-09-13 13:28:34 UTC,false,,false,true,1
1660639,1768477,50002,lucia.lopez,2011-09-15,2011-09-12 17:24:20 UTC,2011-09-15 20:58:11 UTC,true,tiempo,false,false,1
1660653,1766558,50007,dwayne.macgowan,2011-09-13,2011-09-12 23:05:39 UTC,2011-09-14 20:13:11 UTC,true,remarcamos,false,false,1
1660669,1778656,50009,daniela.massa,2011-09-13,2011-09-13 15:22:55 UTC,2011-09-13 23:31:07 UTC,false,,true,true,1
1660718,1769085,50002,gabriel .abraham,2011-09-13,2011-09-14 20:44:10 UTC,2011-09-14 20:44:10 UTC,false,,true,true,1
1660721,1778855,50013,gabriel .abraham,2011-09-16,2011-09-14 21:51:24 UTC,2011-09-22 15:40:08 UTC,true,"",false,false,1
1660725,1778858,50001,dwayne.macgowan,2011-09-16,2011-09-14 22:37:59 UTC,2011-09-16 12:07:51 UTC,false,,true,true,1
1660734,1778716,50009,lucia.lopez,2011-09-16,2011-09-15 20:45:25 UTC,2011-09-16 22:56:33 UTC,false,,true,true,1
1660802,1679629,50002,dwayne.macgowan,2011-09-22,2011-09-21 18:34:50 UTC,2011-09-27 20:39:09 UTC,true,?,false,false,1
1660834,1779416,50002,daniela.massa,2011-09-27,2011-09-22 22:16:50 UTC,2011-09-27 14:34:39 UTC,false,,true,true,1
1660855,1779616,50002,daniela.massa,2011-09-29,2011-09-26 16:01:11 UTC,2011-09-29 15:55:24 UTC,false,,true,true,1
1660891,1780137,50006,daniela.massa,2011-09-30,2011-09-28 13:54:21 UTC,2011-09-29 22:46:31 UTC,true,"llamo para cancelar, FP",false,false,1
1660905,1780280,50001,gabriel .abraham,2011-09-30,2011-09-29 16:40:35 UTC,2011-10-14 13:23:55 UTC,true,"",true,false,1
1660967,1679629,50003,dwayne.macgowan,2011-10-06,2011-10-04 21:29:12 UTC,2011-10-07 12:41:48 UTC,true,aviso que no viene,false,false,1
1660970,1780644,50006,lucia.lopez,2011-10-05,2011-10-05 12:34:07 UTC,2011-10-14 13:23:36 UTC,true,"",true,false,1
1660987,1780428,50011,lucia.lopez,2011-10-05,2011-10-06 03:50:31 UTC,2011-10-06 03:50:31 UTC,false,,true,true,1
1661053,1780974,50010,dwayne.macgowan,2011-10-13,2011-10-11 22:11:17 UTC,2011-10-28 13:00:17 UTC,true,?,false,false,1
1661079,1776161,50014,daniela.massa,2011-10-15,2011-10-13 22:57:53 UTC,2011-10-22 00:05:24 UTC,true,Estuvo ocupada,false,false,1
1661080,1781124,0,lucia.lopez,2011-10-17,2011-10-14 14:01:51 UTC,2011-10-19 17:58:00 UTC,false,,true,true,1
1661145,1781459,50009,lucia.lopez,2011-10-21,2011-10-19 20:54:45 UTC,2011-10-21 22:05:17 UTC,false,,true,true,1
1661149,1781475,50014,daniela.massa,2011-10-22,2011-10-20 13:12:10 UTC,2011-10-22 17:31:12 UTC,true,Ya había avisado que tal vez no podía. Viene el lunes.,false,false,1
1661182,1776161,50010,daniela.massa,2011-10-24,2011-10-22 00:03:46 UTC,2011-10-28 13:00:48 UTC,true,"",false,false,1
1661184,1781475,50010,daniela.massa,2011-10-24,2011-10-22 17:31:35 UTC,2011-10-25 20:33:00 UTC,true,No tiene tiempo. No va a comenzar ahora.,false,false,1
1661188,1781638,0,daniela.massa,2011-10-26,2011-10-24 16:32:47 UTC,2011-10-26 19:12:28 UTC,false,,true,true,1
1661253,1780357,50006,leda.bianucci,2011-10-26,2011-10-26 19:10:52 UTC,2011-10-26 19:10:52 UTC,false,,true,true,1
1661266,1781940,1651873,lucia.gagliardini,2011-11-01,2011-10-27 16:57:46 UTC,2011-11-02 13:04:19 UTC,true,después remarcara la clase,false,false,1
1661283,1780644,50006,lucia.lopez,2011-11-02,2011-10-28 20:13:22 UTC,2011-11-09 13:49:20 UTC,true,remarcamos,true,false,1
1661297,1782245,0,leda.bianucci,2011-11-02,2011-10-31 16:22:46 UTC,2011-11-09 13:49:34 UTC,true,sallud,true,false,1
1661328,1782538,50011,dwayne.macgowan,2011-11-09,2011-11-03 22:42:31 UTC,2011-11-14 21:24:57 UTC,true,"",false,false,1
1661375,1780644,50006,lucia.lopez,2011-11-09,2011-11-08 19:53:51 UTC,2011-11-10 19:59:51 UTC,true,remarcamos,true,false,1
1661414,1780644,50006,lucia.lopez,2011-12-07,2011-11-10 20:00:07 UTC,2011-12-19 19:11:08 UTC,true,cuelgue,true,false,1
1661433,1780962,50011,daniela.massa,2011-11-18,2011-11-14 14:46:41 UTC,2011-11-22 13:47:17 UTC,true,Avisó. No pudo venir. Escribí para reprogramar.,false,false,1
1661434,1781475,50014,daniela.massa,2011-11-19,2011-11-14 15:15:36 UTC,2011-11-22 13:46:38 UTC,true,No pudo. Reprogramó,false,false,1
1661441,1779066,0,daniela.massa,2011-11-16,2011-11-14 16:08:55 UTC,2011-11-16 17:20:35 UTC,false,,true,true,1
1661466,1781661,50006,daniela.massa,2011-11-18,2011-11-15 14:37:03 UTC,2011-11-22 13:47:41 UTC,true,No sé. Escribí para reprogramar.,false,false,1
1661489,1783189,0,daniela.massa,2011-11-16,2011-11-16 19:57:10 UTC,2011-11-16 19:57:10 UTC,false,,true,true,1
1661493,1679629,50013,dwayne.macgowan,2011-11-18,2011-11-16 21:14:53 UTC,2011-12-02 13:29:26 UTC,true,?,false,false,1
1661519,1783151,50009,daniela.massa,2011-11-18,2011-11-18 10:47:25 UTC,2011-11-21 17:46:18 UTC,false,,true,true,1
1661546,1781475,50010,daniela.massa,2011-11-24,2011-11-21 17:49:10 UTC,2011-11-25 10:57:10 UTC,true,"",false,false,1
1661554,1781475,50010,daniela.massa,2011-11-24,2011-11-21 21:52:47 UTC,2011-11-25 10:57:17 UTC,true,"",false,false,1
1661628,1784584,50001,daniela.massa,2011-12-07,2011-11-25 15:38:21 UTC,2011-12-12 19:03:58 UTC,false,,false,true,1
1661633,1784614,50011,lucia.lopez,2011-11-25,2011-11-26 00:32:48 UTC,2011-11-26 00:32:48 UTC,false,,true,true,1
1661670,1786710,50003,lucia.lopez,2011-12-06,2011-11-29 13:14:41 UTC,2011-12-19 19:09:02 UTC,true,aviso que no venia remarca,false,false,1
1661695,1786874,50014,lucia.lopez,2011-12-03,2011-11-30 22:52:27 UTC,2011-12-03 16:26:52 UTC,false,,true,true,1
1661708,1786968,0,dwayne.macgowan,2011-12-05,2011-12-02 23:32:39 UTC,2011-12-19 19:08:48 UTC,true,?,false,false,1
1661753,1787204,50011,dwayne.macgowan,2011-12-14,2011-12-06 22:12:55 UTC,2011-12-12 18:54:53 UTC,true,canceló,false,false,1
1661806,1696835,50012,dwayne.macgowan,2011-12-15,2011-12-12 23:22:16 UTC,2011-12-19 19:09:14 UTC,true,?,false,false,1
1661831,1733597,50011,alex.falke,2011-12-16,2011-12-14 23:00:45 UTC,2011-12-19 19:10:38 UTC,true,?,false,false,1
1661846,1787670,50014,daniela.massa,2011-12-17,2011-12-16 21:37:56 UTC,2011-12-17 17:14:12 UTC,false,,true,true,1
1661858,1779067,50006,daniela.massa,2011-12-21,2011-12-19 19:39:27 UTC,2011-12-21 23:49:29 UTC,true,Se le hizo tarde.,false,false,1
1661872,1787790,50013,daniela.massa,2011-12-21,2011-12-21 12:28:49 UTC,2011-12-22 13:49:26 UTC,false,,false,true,1
1661883,1779067,50006,daniela.massa,2011-12-23,2011-12-21 23:51:03 UTC,2011-12-27 17:59:06 UTC,false,,false,true,1
1661885,50232,50012,dwayne.macgowan,2012-01-02,2011-12-22 21:41:06 UTC,2012-01-09 18:26:59 UTC,true,no muy p,false,false,1
1661886,1787859,50002,daniela.massa,2012-01-03,2011-12-23 15:12:54 UTC,2012-01-03 14:51:39 UTC,false,,false,true,1
1661900,1787888,50010,daniela.massa,2012-01-02,2011-12-27 17:55:20 UTC,2012-01-03 10:45:47 UTC,true,No pudo venir.,false,false,1
1661941,1789641,50010,lucia.gagliardini,2012-01-05,2012-01-02 20:48:25 UTC,2012-01-09 18:30:16 UTC,false,,true,true,1
1662147,1790297,0,gabriel .abraham,2012-01-20,2012-01-10 15:39:28 UTC,2012-01-19 13:32:03 UTC,true,No puede venir. Se comunica para tomar otro día.,false,false,1
1662150,1790319,50003,daniela.massa,2012-01-17,2012-01-10 16:55:37 UTC,2012-01-17 12:32:58 UTC,true,Reprogramò,false,false,1
1662226,1790588,50010,dwayne.macgowan,2012-01-16,2012-01-12 22:40:08 UTC,2012-01-17 05:27:36 UTC,false,,false,true,1
1662233,1790641,50002,alex.falke,2012-01-17,2012-01-13 15:41:40 UTC,2012-01-18 17:10:28 UTC,true,"",false,false,1
1662273,1790319,50013,daniela.massa,2012-01-20,2012-01-17 12:33:16 UTC,2012-01-20 15:27:09 UTC,true,No vino. No avisó. Le escribí.,false,false,1
1662277,1790795,0,daniela.massa,2012-01-20,2012-01-17 15:51:54 UTC,2012-01-20 22:00:05 UTC,false,,false,true,1
1662278,1789729,50012,daniela.massa,2012-01-19,2012-01-17 15:54:47 UTC,2012-01-19 16:19:36 UTC,true,Reprogramó.,false,false,1
1662300,1770897,50003,lucia.lopez,2012-01-19,2012-01-17 22:45:30 UTC,2012-02-06 17:30:38 UTC,true,la cancelamos por brunch,true,false,1
1662334,1791095,50012,daniela.massa,2012-01-19,2012-01-18 22:10:38 UTC,2012-01-20 15:11:58 UTC,false,,false,true,1
1662335,1791097,50012,daniela.massa,2012-01-19,2012-01-18 22:13:47 UTC,2012-01-20 15:12:18 UTC,false,,false,true,1
1662348,1787953,50014,dwayne.macgowan,2012-01-21,2012-01-19 18:48:34 UTC,2012-01-22 18:29:59 UTC,true,?,false,false,1
1662362,1790917,0,alex.falke,2012-01-23,2012-01-20 14:03:01 UTC,2012-01-21 15:22:22 UTC,true,Reprogramó,false,false,1
1662380,1791311,50009,dwayne.macgowan,2012-01-24,2012-01-20 21:04:17 UTC,2012-02-06 17:31:09 UTC,true,motivo personal,false,false,1
1662381,1791312,50009,daniela.massa,2012-01-24,2012-01-20 21:05:45 UTC,2012-01-25 16:26:49 UTC,true,No sé... ??,false,false,1
1662385,1780962,50011,daniela.massa,2012-01-27,2012-01-21 15:18:07 UTC,2012-01-28 00:04:20 UTC,false,,false,true,1
1662386,1790917,0,daniela.massa,2012-01-25,2012-01-21 15:22:48 UTC,2012-01-25 21:10:41 UTC,false,,false,true,1
1662438,1792840,0,daniela.massa,2012-01-25,2012-01-24 17:47:39 UTC,2012-01-25 21:10:59 UTC,false,,false,true,1
1662510,1793141,50013,lucia.lopez,2012-02-01,2012-01-27 19:25:13 UTC,2012-02-06 17:30:17 UTC,true,? no llamar,true,false,1
1662551,1793311,0,dwayne.macgowan,2012-02-01,2012-01-30 21:43:27 UTC,2012-02-08 15:30:50 UTC,true,"",false,false,1
1662598,1793528,50010,daniela.massa,2012-02-02,2012-02-01 17:00:02 UTC,2012-02-06 16:33:50 UTC,false,,false,true,1
1662619,1787951,50010,daniela.massa,2012-02-09,2012-02-02 14:28:12 UTC,2012-02-09 13:22:33 UTC,true,Le resulta caro.,false,false,1
1662665,1793751,0,dwayne.macgowan,2012-02-06,2012-02-03 21:00:37 UTC,2012-02-13 18:05:32 UTC,true,remarcar,false,false,1
1662699,1793836,50011,lucia.lopez,2012-02-08,2012-02-06 19:46:22 UTC,2012-02-13 18:05:16 UTC,true,remarcar,false,false,1
1662709,1793889,0,lucia.lopez,2012-02-08,2012-02-07 12:40:56 UTC,2012-02-13 17:59:20 UTC,false,,true,true,1
1662722,1793957,50011,leda.bianucci,2012-02-08,2012-02-07 19:47:59 UTC,2012-02-13 18:05:44 UTC,false,,true,true,1
1662740,1794054,50011,lucia.gagliardini,2012-02-08,2012-02-08 17:16:41 UTC,2012-02-15 16:13:30 UTC,true,"",true,false,1
1662751,1790588,50011,dwayne.macgowan,2012-02-08,2012-02-08 20:54:45 UTC,2012-02-13 17:59:49 UTC,true,remarca,false,false,1
1662868,1794438,50001,daniela.massa,2012-02-15,2012-02-14 15:27:33 UTC,2012-02-15 12:57:54 UTC,false,,false,true,1
1662874,52074,0,daniela.massa,2012-02-22,2012-02-14 17:09:44 UTC,2012-02-24 14:02:36 UTC,false,,true,true,1
1662945,1794849,50011,leda.bianucci,2012-02-22,2012-02-18 18:17:02 UTC,2012-02-22 13:01:35 UTC,true,decidió no practicar,false,false,1
1662994,1770897,50003,alex.falke,2012-02-28,2012-02-23 15:36:07 UTC,2012-02-29 15:59:11 UTC,false,,true,true,1
1663083,1795170,0,daniela.massa,2012-02-29,2012-02-28 15:59:16 UTC,2012-03-02 15:34:16 UTC,false,,true,true,1
1663084,1795353,50013,leda.bianucci,2012-02-29,2012-02-28 16:33:41 UTC,2012-02-29 16:00:24 UTC,false,,true,true,1
1663126,1795049,50010,lucia.lopez,2012-03-08,2012-02-29 14:00:49 UTC,2012-03-19 17:00:31 UTC,true,? no hay datos,false,false,1
1663129,1795462,0,daniela.massa,2012-02-29,2012-02-29 16:18:21 UTC,2012-03-01 12:14:37 UTC,false,,false,true,1
1663140,1795517,50010,dwayne.macgowan,2012-03-01,2012-02-29 21:48:49 UTC,2012-03-19 18:23:00 UTC,true,"",false,false,1
1663197,1794054,50009,daniela.massa,2012-03-02,2012-03-02 18:49:21 UTC,2012-03-02 22:42:22 UTC,false,,true,true,1
1663306,1796240,50010,lucia.lopez,2012-03-12,2012-03-07 23:03:36 UTC,2012-03-19 18:23:16 UTC,true,"",true,false,1
1663359,1793695,50006,daniela.massa,2012-03-14,2012-03-11 20:00:39 UTC,2012-03-14 19:23:22 UTC,false,,false,true,1
1663391,1796558,0,daniela.massa,2012-03-14,2012-03-13 14:13:25 UTC,2012-03-15 12:39:33 UTC,true,No sé.,false,false,1
1663443,1796676,50002,daniela.massa,2012-03-15,2012-03-14 14:18:38 UTC,2012-03-15 12:39:49 UTC,false,,false,true,1
1663444,1796675,50002,daniela.massa,2012-03-15,2012-03-14 14:19:51 UTC,2012-03-15 12:40:06 UTC,false,,false,true,1
1663473,1796796,50010,lucia.gagliardini,2012-03-19,2012-03-15 16:29:17 UTC,2012-03-21 19:59:18 UTC,true,remarc,false,false,1
1663529,1796796,50009,dwayne.macgowan,2012-03-20,2012-03-19 21:41:53 UTC,2012-03-21 19:59:41 UTC,false,,true,true,1
1663578,1797192,50002,dwayne.macgowan,2012-03-22,2012-03-21 18:49:46 UTC,2012-04-09 19:14:57 UTC,true,remarcar,false,false,1
1663580,1797205,50002,lucia.gagliardini,2012-03-22,2012-03-21 19:43:01 UTC,2012-04-09 19:13:08 UTC,true,precios,true,false,1
1663601,1796963,50012,pablo. lewin,2012-03-22,2012-03-22 23:57:17 UTC,2012-03-22 23:57:17 UTC,false,,true,true,1
1663603,1797327,50001,gabriel .abraham,2012-03-28,2012-03-23 13:49:22 UTC,2012-03-28 12:34:36 UTC,false,,false,true,1
1663657,1797748,50013,leda.bianucci,2012-03-28,2012-03-27 18:23:34 UTC,2012-04-09 19:14:26 UTC,true,precios,false,false,1
1663682,1798212,50001,daniela.massa,2012-03-30,2012-03-28 20:51:28 UTC,2012-04-02 22:54:59 UTC,false,,false,true,1
1663704,1797622,50001,lucia.gagliardini,2012-03-30,2012-03-29 23:58:36 UTC,2012-03-30 12:37:40 UTC,true,??,false,false,1
1663709,1797622,50001,daniela.massa,2012-04-04,2012-03-30 12:46:16 UTC,2012-04-04 10:42:07 UTC,true,Canceló,false,false,1
1663730,1798450,50011,daniela.massa,2012-04-04,2012-03-30 21:49:56 UTC,2012-04-07 22:10:33 UTC,false,,false,true,1
1663731,1798350,50003,daniela.massa,2012-04-03,2012-03-30 23:21:00 UTC,2012-04-03 14:21:26 UTC,true,Avisó que tuvo un problema familiar.,false,false,1
1663766,1803312,50011,dwayne.macgowan,2012-04-04,2012-04-03 18:48:49 UTC,2012-04-09 19:13:51 UTC,true,remarcar,false,false,1
1663768,1803324,50013,daniela.massa,2012-04-04,2012-04-03 20:47:58 UTC,2012-04-07 22:09:33 UTC,true,?,false,false,1
1663797,1781045,50013,lucia.lopez,2012-04-11,2012-04-04 19:49:21 UTC,2012-04-16 16:49:12 UTC,false,,true,true,1
1663798,1803396,50013,lucia.lopez,2012-04-11,2012-04-04 19:49:47 UTC,2012-04-16 16:49:16 UTC,false,,true,true,1
1663886,1804789,50011,daniela.massa,2012-04-13,2012-04-11 23:29:42 UTC,2012-04-14 16:01:15 UTC,false,,false,true,1
1663909,1804845,50012,dwayne.macgowan,2012-04-12,2012-04-12 21:48:35 UTC,2012-04-30 20:23:20 UTC,true,tiempo,true,false,1
1663927,1804805,50002,daniela.massa,2012-04-17,2012-04-13 17:55:14 UTC,2012-04-17 14:18:49 UTC,false,,false,true,1
1663934,1798419,50002,daniela.massa,2012-04-19,2012-04-13 22:17:05 UTC,2012-04-19 19:17:42 UTC,false,,false,true,1
1663945,1795184,50003,daniela.massa,2012-04-17,2012-04-14 16:00:32 UTC,2012-04-17 14:19:23 UTC,true,?,false,false,1
1663977,1804905,50002,daniela.massa,2012-04-19,2012-04-16 16:13:44 UTC,2012-04-19 19:17:59 UTC,false,,false,true,1
1663978,1797622,50001,daniela.massa,2012-04-18,2012-04-16 16:16:05 UTC,2012-04-19 12:30:44 UTC,true,??,false,false,1
