id,horario_id,persona_id,fecha,created_at,updated_at
2086102,50010,1758285,2012-07-18,2012-07-18 03:44:27 UTC,2012-07-18 03:44:27 UTC
2086103,50010,50950,2012-07-18,2012-07-18 03:44:27 UTC,2012-07-18 03:44:27 UTC
2086104,50010,50202,2012-07-18,2012-07-18 03:44:27 UTC,2012-07-18 03:44:27 UTC
2087074,50010,1731670,2012-07-19,2012-07-19 23:31:47 UTC,2012-07-19 23:31:47 UTC
2087075,50010,1694107,2012-07-19,2012-07-19 23:31:47 UTC,2012-07-19 23:31:47 UTC
2087076,50010,1776157,2012-07-19,2012-07-19 23:31:47 UTC,2012-07-19 23:31:47 UTC
2087077,50010,1674088,2012-07-19,2012-07-19 23:31:47 UTC,2012-07-19 23:31:47 UTC
2087078,50010,50950,2012-07-19,2012-07-19 23:31:47 UTC,2012-07-19 23:31:47 UTC
2088495,50010,1732971,2012-07-23,2012-07-23 23:46:45 UTC,2012-07-23 23:46:45 UTC
2088496,50010,1840723,2012-07-23,2012-07-23 23:46:45 UTC,2012-07-23 23:46:45 UTC
2088497,50010,1731670,2012-07-23,2012-07-23 23:46:45 UTC,2012-07-23 23:46:45 UTC
2088498,50010,1776157,2012-07-23,2012-07-23 23:46:45 UTC,2012-07-23 23:46:45 UTC
2088499,50010,1842048,2012-07-23,2012-07-23 23:46:45 UTC,2012-07-23 23:46:45 UTC
2088500,50010,50073,2012-07-23,2012-07-23 23:46:45 UTC,2012-07-23 23:46:45 UTC
2089334,50010,1794962,2012-07-24,2012-07-25 00:42:46 UTC,2012-07-25 00:42:46 UTC
2089335,50010,50065,2012-07-24,2012-07-25 00:42:46 UTC,2012-07-25 00:42:46 UTC
2089336,50010,50673,2012-07-24,2012-07-25 00:42:46 UTC,2012-07-25 00:42:46 UTC
2089337,50010,50047,2012-07-24,2012-07-25 00:42:46 UTC,2012-07-25 00:42:46 UTC
2089338,50010,50950,2012-07-24,2012-07-25 00:42:46 UTC,2012-07-25 00:42:46 UTC
2089339,50010,1694814,2012-07-24,2012-07-25 00:42:46 UTC,2012-07-25 00:42:46 UTC
2089340,50010,1674088,2012-07-24,2012-07-25 00:42:46 UTC,2012-07-25 00:42:46 UTC
2090427,50010,1731669,2012-07-26,2012-07-26 23:26:34 UTC,2012-07-26 23:26:34 UTC
2090428,50010,1732971,2012-07-26,2012-07-26 23:26:34 UTC,2012-07-26 23:26:34 UTC
2090429,50010,1776157,2012-07-26,2012-07-26 23:26:34 UTC,2012-07-26 23:26:34 UTC
2092390,50010,1731669,2012-07-30,2012-07-31 15:56:13 UTC,2012-07-31 15:56:13 UTC
2092391,50010,1732971,2012-07-30,2012-07-31 15:56:13 UTC,2012-07-31 15:56:13 UTC
2092392,50010,1731670,2012-07-30,2012-07-31 15:56:13 UTC,2012-07-31 15:56:13 UTC
2092393,50010,1728667,2012-07-30,2012-07-31 15:56:13 UTC,2012-07-31 15:56:13 UTC
2092394,50010,1776157,2012-07-30,2012-07-31 15:56:13 UTC,2012-07-31 15:56:13 UTC
2092395,50010,1842048,2012-07-30,2012-07-31 15:56:13 UTC,2012-07-31 15:56:13 UTC
2093186,50010,1794962,2012-07-31,2012-08-01 00:31:37 UTC,2012-08-01 00:31:37 UTC
2093187,50010,50737,2012-07-31,2012-08-01 00:31:37 UTC,2012-08-01 00:31:37 UTC
2093188,50010,1776157,2012-07-31,2012-08-01 00:31:37 UTC,2012-08-01 00:31:37 UTC
2093189,50010,50047,2012-07-31,2012-08-01 00:31:37 UTC,2012-08-01 00:31:37 UTC
2093190,50010,50950,2012-07-31,2012-08-01 00:31:37 UTC,2012-08-01 00:31:37 UTC
2093191,50010,50073,2012-07-31,2012-08-01 00:31:37 UTC,2012-08-01 00:31:37 UTC
2096349,50010,1842048,2012-08-06,2012-08-06 23:25:41 UTC,2012-08-06 23:25:41 UTC
2096350,50010,1734910,2012-08-06,2012-08-06 23:25:41 UTC,2012-08-06 23:25:41 UTC
2098373,50010,1840723,2012-08-09,2012-08-09 23:06:14 UTC,2012-08-09 23:06:14 UTC
2098374,50010,1728667,2012-08-09,2012-08-09 23:06:14 UTC,2012-08-09 23:06:14 UTC
2098375,50010,1694107,2012-08-09,2012-08-09 23:06:14 UTC,2012-08-09 23:06:14 UTC
2098376,50010,1776157,2012-08-09,2012-08-09 23:06:14 UTC,2012-08-09 23:06:14 UTC
2098377,50010,50057,2012-08-09,2012-08-09 23:06:14 UTC,2012-08-09 23:06:14 UTC
2098378,50010,50073,2012-08-09,2012-08-09 23:06:14 UTC,2012-08-09 23:06:14 UTC
2098379,50010,1734910,2012-08-09,2012-08-09 23:06:14 UTC,2012-08-09 23:06:14 UTC
2098927,50010,1794962,2012-08-10,2012-08-10 23:04:43 UTC,2012-08-10 23:04:43 UTC
2098928,50010,50737,2012-08-10,2012-08-10 23:04:43 UTC,2012-08-10 23:04:43 UTC
2098929,50010,1694814,2012-08-10,2012-08-10 23:04:43 UTC,2012-08-10 23:04:43 UTC
2100107,50010,1776157,2012-08-13,2012-08-14 18:12:27 UTC,2012-08-14 18:12:27 UTC
2100108,50010,50950,2012-08-13,2012-08-14 18:12:27 UTC,2012-08-14 18:12:27 UTC
2100109,50010,1842048,2012-08-13,2012-08-14 18:12:27 UTC,2012-08-14 18:12:27 UTC
2100110,50010,50073,2012-08-13,2012-08-14 18:12:27 UTC,2012-08-14 18:12:27 UTC
2101454,50010,1732971,2012-08-16,2012-08-16 23:57:23 UTC,2012-08-16 23:57:23 UTC
2101455,50010,1728667,2012-08-16,2012-08-16 23:57:23 UTC,2012-08-16 23:57:23 UTC
2101456,50010,50065,2012-08-16,2012-08-16 23:57:23 UTC,2012-08-16 23:57:23 UTC
2101457,50010,1694107,2012-08-16,2012-08-16 23:57:23 UTC,2012-08-16 23:57:23 UTC
2101458,50010,1776157,2012-08-16,2012-08-16 23:57:23 UTC,2012-08-16 23:57:23 UTC
2101459,50010,50950,2012-08-16,2012-08-16 23:57:23 UTC,2012-08-16 23:57:23 UTC
2101460,50010,50073,2012-08-16,2012-08-16 23:57:23 UTC,2012-08-16 23:57:23 UTC
2101813,50010,50869,2012-08-17,2012-08-17 16:21:21 UTC,2012-08-17 16:21:21 UTC
2101814,50010,50673,2012-08-17,2012-08-17 16:21:21 UTC,2012-08-17 16:21:21 UTC
2101815,50010,50464,2012-08-17,2012-08-17 16:21:21 UTC,2012-08-17 16:21:21 UTC
2101816,50010,50047,2012-08-17,2012-08-17 16:21:21 UTC,2012-08-17 16:21:21 UTC
2101817,50010,1778350,2012-08-17,2012-08-17 16:21:21 UTC,2012-08-17 16:21:21 UTC
2101818,50010,1672156,2012-08-17,2012-08-17 16:21:21 UTC,2012-08-17 16:21:21 UTC
2101982,50010,1794962,2012-08-17,2012-08-18 01:40:48 UTC,2012-08-18 01:40:48 UTC
2101983,50010,50065,2012-08-17,2012-08-18 01:40:48 UTC,2012-08-18 01:40:48 UTC
2101984,50010,50950,2012-08-17,2012-08-18 01:40:48 UTC,2012-08-18 01:40:48 UTC
2103124,50010,1794962,2012-08-21,2012-08-22 01:40:34 UTC,2012-08-22 01:40:34 UTC
2103125,50010,1679914,2012-08-21,2012-08-22 01:40:34 UTC,2012-08-22 01:40:34 UTC
2103126,50010,50065,2012-08-21,2012-08-22 01:40:34 UTC,2012-08-22 01:40:34 UTC
2103127,50010,1804933,2012-08-21,2012-08-22 01:40:34 UTC,2012-08-22 01:40:34 UTC
2103128,50010,50737,2012-08-21,2012-08-22 01:40:34 UTC,2012-08-22 01:40:34 UTC
2103129,50010,1776157,2012-08-21,2012-08-22 01:40:34 UTC,2012-08-22 01:40:34 UTC
2103130,50010,50202,2012-08-21,2012-08-22 01:40:34 UTC,2012-08-22 01:40:34 UTC
2103131,50010,50950,2012-08-21,2012-08-22 01:40:34 UTC,2012-08-22 01:40:34 UTC
2103132,50010,1694814,2012-08-21,2012-08-22 01:40:34 UTC,2012-08-22 01:40:34 UTC
2103133,50010,50073,2012-08-21,2012-08-22 01:40:34 UTC,2012-08-22 01:40:34 UTC
2104494,50010,50096,2012-08-23,2012-08-23 23:53:01 UTC,2012-08-23 23:53:01 UTC
2104495,50010,1728667,2012-08-23,2012-08-23 23:53:01 UTC,2012-08-23 23:53:01 UTC
2104496,50010,1731670,2012-08-23,2012-08-23 23:53:01 UTC,2012-08-23 23:53:01 UTC
2104497,50010,1694107,2012-08-23,2012-08-23 23:53:01 UTC,2012-08-23 23:53:01 UTC
2104498,50010,50950,2012-08-23,2012-08-23 23:53:01 UTC,2012-08-23 23:53:01 UTC
2104499,50010,1734910,2012-08-23,2012-08-23 23:53:01 UTC,2012-08-23 23:53:01 UTC
2105912,50010,50096,2012-08-27,2012-08-27 23:25:15 UTC,2012-08-27 23:25:15 UTC
2105913,50010,1728667,2012-08-27,2012-08-27 23:25:15 UTC,2012-08-27 23:25:15 UTC
2105914,50010,1731670,2012-08-27,2012-08-27 23:25:15 UTC,2012-08-27 23:25:15 UTC
2105915,50010,1842048,2012-08-27,2012-08-27 23:25:15 UTC,2012-08-27 23:25:15 UTC
2105916,50010,50073,2012-08-27,2012-08-27 23:25:15 UTC,2012-08-27 23:25:15 UTC
2110097,50010,1732971,2012-09-03,2012-09-03 23:05:42 UTC,2012-09-03 23:05:42 UTC
2110098,50010,50057,2012-09-03,2012-09-03 23:05:42 UTC,2012-09-03 23:05:42 UTC
2110099,50010,1842048,2012-09-03,2012-09-03 23:05:42 UTC,2012-09-03 23:05:42 UTC
2113535,50010,1794962,2012-09-08,2012-09-08 03:35:03 UTC,2012-09-08 03:35:03 UTC
2113536,50010,50737,2012-09-08,2012-09-08 03:35:03 UTC,2012-09-08 03:35:03 UTC
2113537,50010,1694814,2012-09-08,2012-09-08 03:35:03 UTC,2012-09-08 03:35:03 UTC
2114139,50010,1732971,2012-09-10,2012-09-10 23:12:17 UTC,2012-09-10 23:12:17 UTC
2114140,50010,1731670,2012-09-10,2012-09-10 23:12:17 UTC,2012-09-10 23:12:17 UTC
2114141,50010,50057,2012-09-10,2012-09-10 23:12:17 UTC,2012-09-10 23:12:17 UTC
2114142,50010,1853103,2012-09-10,2012-09-10 23:12:18 UTC,2012-09-10 23:12:18 UTC
2114143,50010,1842048,2012-09-10,2012-09-10 23:12:18 UTC,2012-09-10 23:12:18 UTC
2114901,50010,1794962,2012-09-11,2012-09-11 23:16:18 UTC,2012-09-11 23:16:18 UTC
2114902,50010,50065,2012-09-11,2012-09-11 23:16:18 UTC,2012-09-11 23:16:18 UTC
2114903,50010,1804933,2012-09-11,2012-09-11 23:16:18 UTC,2012-09-11 23:16:18 UTC
2114904,50010,1672198,2012-09-11,2012-09-11 23:16:18 UTC,2012-09-11 23:16:18 UTC
2114905,50010,50950,2012-09-11,2012-09-11 23:16:18 UTC,2012-09-11 23:16:18 UTC
2114906,50010,1694814,2012-09-11,2012-09-11 23:16:18 UTC,2012-09-11 23:16:18 UTC
2116375,50010,1732971,2012-09-13,2012-09-13 23:34:23 UTC,2012-09-13 23:34:23 UTC
2116376,50010,1728667,2012-09-13,2012-09-13 23:34:23 UTC,2012-09-13 23:34:23 UTC
2117653,50010,1732971,2012-09-17,2012-09-18 00:01:52 UTC,2012-09-18 00:01:52 UTC
2117654,50010,1731670,2012-09-17,2012-09-18 00:01:52 UTC,2012-09-18 00:01:52 UTC
2117655,50010,1729032,2012-09-17,2012-09-18 00:01:52 UTC,2012-09-18 00:01:52 UTC
2117656,50010,50737,2012-09-17,2012-09-18 00:01:52 UTC,2012-09-18 00:01:52 UTC
2117657,50010,50057,2012-09-17,2012-09-18 00:01:52 UTC,2012-09-18 00:01:52 UTC
2117658,50010,1674088,2012-09-17,2012-09-18 00:01:52 UTC,2012-09-18 00:01:52 UTC
2117659,50010,1842048,2012-09-17,2012-09-18 00:01:52 UTC,2012-09-18 00:01:52 UTC
2118321,50010,1794962,2012-09-18,2012-09-18 23:21:29 UTC,2012-09-18 23:21:29 UTC
2118322,50010,50065,2012-09-18,2012-09-18 23:21:29 UTC,2012-09-18 23:21:29 UTC
2118323,50010,50950,2012-09-18,2012-09-18 23:21:29 UTC,2012-09-18 23:21:29 UTC
2118324,50010,1694814,2012-09-18,2012-09-18 23:21:29 UTC,2012-09-18 23:21:29 UTC
2121059,50010,1680268,2012-09-25,2012-09-25 16:43:03 UTC,2012-09-25 16:43:03 UTC
2121060,50010,1812330,2012-09-25,2012-09-25 16:43:03 UTC,2012-09-25 16:43:03 UTC
2121285,50010,50065,2012-09-25,2012-09-25 23:57:24 UTC,2012-09-25 23:57:24 UTC
2121286,50010,50737,2012-09-25,2012-09-25 23:57:24 UTC,2012-09-25 23:57:24 UTC
2121287,50010,50202,2012-09-25,2012-09-25 23:57:24 UTC,2012-09-25 23:57:24 UTC
2121288,50010,1694814,2012-09-25,2012-09-25 23:57:24 UTC,2012-09-25 23:57:24 UTC
2122574,50010,1732971,2012-09-27,2012-09-27 23:22:05 UTC,2012-09-27 23:22:05 UTC
2122575,50010,1728667,2012-09-27,2012-09-27 23:22:05 UTC,2012-09-27 23:22:05 UTC
2122576,50010,1804933,2012-09-27,2012-09-27 23:22:05 UTC,2012-09-27 23:22:05 UTC
2122577,50010,1729032,2012-09-27,2012-09-27 23:22:05 UTC,2012-09-27 23:22:05 UTC
2122578,50010,50950,2012-09-27,2012-09-27 23:22:05 UTC,2012-09-27 23:22:05 UTC
2122579,50010,1804905,2012-09-27,2012-09-27 23:22:05 UTC,2012-09-27 23:22:05 UTC
2122580,50010,1855350,2012-09-27,2012-09-27 23:22:05 UTC,2012-09-27 23:22:05 UTC
2124206,50010,1732971,2012-10-01,2012-10-02 00:12:56 UTC,2012-10-02 00:12:56 UTC
2124207,50010,1728667,2012-10-01,2012-10-02 00:12:56 UTC,2012-10-02 00:12:56 UTC
2124208,50010,50065,2012-10-01,2012-10-02 00:12:56 UTC,2012-10-02 00:12:56 UTC
2124209,50010,1729032,2012-10-01,2012-10-02 00:12:56 UTC,2012-10-02 00:12:56 UTC
2124210,50010,1842048,2012-10-01,2012-10-02 00:12:56 UTC,2012-10-02 00:12:56 UTC
2125351,50010,1794962,2012-10-02,2012-10-02 23:32:38 UTC,2012-10-02 23:32:38 UTC
2125352,50010,50065,2012-10-02,2012-10-02 23:32:38 UTC,2012-10-02 23:32:38 UTC
2125353,50010,1804933,2012-10-02,2012-10-02 23:32:38 UTC,2012-10-02 23:32:38 UTC
2125354,50010,50950,2012-10-02,2012-10-02 23:32:38 UTC,2012-10-02 23:32:38 UTC
2127066,50010,1732971,2012-10-04,2012-10-04 23:18:40 UTC,2012-10-04 23:18:40 UTC
2127067,50010,50065,2012-10-04,2012-10-04 23:18:40 UTC,2012-10-04 23:18:40 UTC
2127068,50010,1729032,2012-10-04,2012-10-04 23:18:40 UTC,2012-10-04 23:18:40 UTC
2127069,50010,1804905,2012-10-04,2012-10-04 23:18:40 UTC,2012-10-04 23:18:40 UTC
2127070,50010,1855350,2012-10-04,2012-10-04 23:18:40 UTC,2012-10-04 23:18:40 UTC
2131008,50010,1841184,2012-10-11,2012-10-14 17:34:58 UTC,2012-10-14 17:34:58 UTC
2131009,50010,1732971,2012-10-11,2012-10-14 17:34:58 UTC,2012-10-14 17:34:58 UTC
2131010,50010,1728667,2012-10-11,2012-10-14 17:34:58 UTC,2012-10-14 17:34:58 UTC
2131011,50010,1841138,2012-10-11,2012-10-14 17:34:58 UTC,2012-10-14 17:34:58 UTC
2131528,50010,1732971,2012-10-15,2012-10-15 23:23:11 UTC,2012-10-15 23:23:11 UTC
2131529,50010,1729032,2012-10-15,2012-10-15 23:23:11 UTC,2012-10-15 23:23:11 UTC
2131530,50010,1853103,2012-10-15,2012-10-15 23:23:11 UTC,2012-10-15 23:23:11 UTC
2131531,50010,50950,2012-10-15,2012-10-15 23:23:11 UTC,2012-10-15 23:23:11 UTC
2131532,50010,1842048,2012-10-15,2012-10-15 23:23:11 UTC,2012-10-15 23:23:11 UTC
2131533,50010,1734910,2012-10-15,2012-10-15 23:23:11 UTC,2012-10-15 23:23:11 UTC
2131538,50010,1840380,2012-10-15,2012-10-15 23:24:16 UTC,2012-10-15 23:24:16 UTC
2132528,50010,50065,2012-10-16,2012-10-17 01:48:22 UTC,2012-10-17 01:48:22 UTC
2132529,50010,1804933,2012-10-16,2012-10-17 01:48:22 UTC,2012-10-17 01:48:22 UTC
2132530,50010,50737,2012-10-16,2012-10-17 01:48:22 UTC,2012-10-17 01:48:22 UTC
2132531,50010,1758285,2012-10-16,2012-10-17 01:48:22 UTC,2012-10-17 01:48:22 UTC
2132532,50010,50950,2012-10-16,2012-10-17 01:48:22 UTC,2012-10-17 01:48:22 UTC
2133953,50010,1732971,2012-10-18,2012-10-18 23:31:46 UTC,2012-10-18 23:31:46 UTC
2133954,50010,1729032,2012-10-18,2012-10-18 23:31:46 UTC,2012-10-18 23:31:46 UTC
2133955,50010,1853103,2012-10-18,2012-10-18 23:31:46 UTC,2012-10-18 23:31:46 UTC
2133956,50010,50073,2012-10-18,2012-10-18 23:31:46 UTC,2012-10-18 23:31:46 UTC
2134457,50010,1732971,2012-10-19,2012-10-19 23:05:28 UTC,2012-10-19 23:05:28 UTC
2135006,50010,1728667,2012-10-22,2012-10-22 23:12:50 UTC,2012-10-22 23:12:50 UTC
2135007,50010,1729032,2012-10-22,2012-10-22 23:12:50 UTC,2012-10-22 23:12:50 UTC
2135008,50010,50737,2012-10-22,2012-10-22 23:12:50 UTC,2012-10-22 23:12:50 UTC
2135009,50010,1853103,2012-10-22,2012-10-22 23:12:50 UTC,2012-10-22 23:12:50 UTC
2135010,50010,1842048,2012-10-22,2012-10-22 23:12:50 UTC,2012-10-22 23:12:50 UTC
2135011,50010,1812330,2012-10-22,2012-10-22 23:12:50 UTC,2012-10-22 23:12:50 UTC
2135012,50010,1734910,2012-10-22,2012-10-22 23:12:50 UTC,2012-10-22 23:12:50 UTC
2136567,50010,1794962,2012-10-24,2012-10-24 17:51:06 UTC,2012-10-24 17:51:06 UTC
2136568,50010,50010,2012-10-24,2012-10-24 17:51:06 UTC,2012-10-24 17:51:06 UTC
2136569,50010,1728667,2012-10-24,2012-10-24 17:51:06 UTC,2012-10-24 17:51:06 UTC
2136570,50010,50065,2012-10-24,2012-10-24 17:51:06 UTC,2012-10-24 17:51:06 UTC
2136571,50010,1729032,2012-10-24,2012-10-24 17:51:06 UTC,2012-10-24 17:51:06 UTC
2136572,50010,50737,2012-10-24,2012-10-24 17:51:06 UTC,2012-10-24 17:51:06 UTC
2136573,50010,50869,2012-10-24,2012-10-24 17:51:06 UTC,2012-10-24 17:51:06 UTC
2136574,50010,50673,2012-10-24,2012-10-24 17:51:06 UTC,2012-10-24 17:51:06 UTC
2136575,50010,50024,2012-10-24,2012-10-24 17:51:06 UTC,2012-10-24 17:51:06 UTC
2136576,50010,1758285,2012-10-24,2012-10-24 17:51:06 UTC,2012-10-24 17:51:06 UTC
2136577,50010,1853103,2012-10-24,2012-10-24 17:51:06 UTC,2012-10-24 17:51:06 UTC
2136578,50010,50950,2012-10-24,2012-10-24 17:51:06 UTC,2012-10-24 17:51:06 UTC
2136579,50010,1842048,2012-10-24,2012-10-24 17:51:06 UTC,2012-10-24 17:51:06 UTC
2136580,50010,1804905,2012-10-24,2012-10-24 17:51:06 UTC,2012-10-24 17:51:06 UTC
2136581,50010,1778350,2012-10-24,2012-10-24 17:51:06 UTC,2012-10-24 17:51:06 UTC
2136582,50010,1734910,2012-10-24,2012-10-24 17:51:06 UTC,2012-10-24 17:51:06 UTC
2136583,50010,50073,2012-10-24,2012-10-24 17:51:06 UTC,2012-10-24 17:51:06 UTC
2137691,50010,1853103,2012-10-25,2012-10-26 01:29:22 UTC,2012-10-26 01:29:22 UTC
2137692,50010,1734910,2012-10-25,2012-10-26 01:29:22 UTC,2012-10-26 01:29:22 UTC
2138124,50010,1794962,2012-10-26,2012-10-26 23:35:02 UTC,2012-10-26 23:35:02 UTC
2138125,50010,50737,2012-10-26,2012-10-26 23:35:02 UTC,2012-10-26 23:35:02 UTC
2138875,50010,1728667,2012-10-29,2012-10-29 23:30:38 UTC,2012-10-29 23:30:38 UTC
2138876,50010,1729032,2012-10-29,2012-10-29 23:30:38 UTC,2012-10-29 23:30:38 UTC
2138877,50010,1853103,2012-10-29,2012-10-29 23:30:38 UTC,2012-10-29 23:30:38 UTC
2138878,50010,1842048,2012-10-29,2012-10-29 23:30:38 UTC,2012-10-29 23:30:38 UTC
2138879,50010,1734910,2012-10-29,2012-10-29 23:30:38 UTC,2012-10-29 23:30:38 UTC
2139922,50010,1794962,2012-10-30,2012-10-31 13:39:32 UTC,2012-10-31 13:39:32 UTC
2139923,50010,50065,2012-10-30,2012-10-31 13:39:32 UTC,2012-10-31 13:39:32 UTC
2139924,50010,1804933,2012-10-30,2012-10-31 13:39:32 UTC,2012-10-31 13:39:32 UTC
2139925,50010,50737,2012-10-30,2012-10-31 13:39:32 UTC,2012-10-31 13:39:32 UTC
2139926,50010,50202,2012-10-30,2012-10-31 13:39:32 UTC,2012-10-31 13:39:32 UTC
2139927,50010,50950,2012-10-30,2012-10-31 13:39:32 UTC,2012-10-31 13:39:32 UTC
2139928,50010,1855350,2012-10-30,2012-10-31 13:39:32 UTC,2012-10-31 13:39:32 UTC
2141370,50010,50065,2012-11-01,2012-11-01 23:38:28 UTC,2012-11-01 23:38:28 UTC
2141371,50010,1729032,2012-11-01,2012-11-01 23:38:28 UTC,2012-11-01 23:38:28 UTC
2141372,50010,1694107,2012-11-01,2012-11-01 23:38:28 UTC,2012-11-01 23:38:28 UTC
2142984,50010,1729032,2012-11-05,2012-11-06 16:10:30 UTC,2012-11-06 16:10:30 UTC
2143268,50010,50065,2012-11-06,2012-11-06 23:26:02 UTC,2012-11-06 23:26:02 UTC
2143269,50010,1804933,2012-11-06,2012-11-06 23:26:02 UTC,2012-11-06 23:26:02 UTC
2143270,50010,50073,2012-11-06,2012-11-06 23:26:02 UTC,2012-11-06 23:26:02 UTC
2144965,50010,1854461,2012-11-08,2012-11-09 16:29:19 UTC,2012-11-09 16:29:19 UTC
2144966,50010,50073,2012-11-08,2012-11-09 16:29:19 UTC,2012-11-09 16:29:19 UTC
2145937,50010,1729032,2012-11-12,2012-11-12 23:09:53 UTC,2012-11-12 23:09:53 UTC
